"1002.118","1004.136","999.292","1003.488","1000.254","997.928","1001.66","998.283","995.655","999.77","998.308","997.532"
"1006.165","1000.78","996.114","997.672","999.191","1001.614","995.311","997.681","1004.847","999.25","994.645","1002.768"
"1000.748","1006.173","990.148","1000.588","996.938","1000.248","999.322","996.978","1002.572","1000.334","1002.28","1001.469"
"999.939","996.633","999.761","1001.319","1001.839","996.178","998.384","1003.034","1003.007","999.389","998.323","1002.224"
"993.541","998.42","999.05","998.539","995.645","997.897","1002.773","1006.241","999.721","996.254","996.133","999.374"
"1002.213","1000.622","1003.325","998.398","1003.221","998.368","1000.643","1001.116","1003.817","999.851","998.896","1000.892"
"1002.534","1003.392","1000.505","999.475","999.683","992.367","1000.594","998.734","994.915","1002.619","1000.496","1001.054"
"993.329","995.264","998.329","999.012","997.346","996.678","996.743","998.279","996.77","1004.25","995.288","1001.391"
"1003.145","1003.1","998.824","996.838","997.151","1002.851","999.643","999.683","998.042","999.1","1001.987","995.049"
"998.32","998.569","999.298","997.985","1004.988","999.849","994.937","1003.98","997.429","1002.797","1001.619","996.193"
"999.327","1002.599","1002.409","999.92","1000.125","1002.742","998.617","997.483","999.95","999.178","998.898","998.742"
"997.048","999.807","996.594","998.798","996.714","997.004","999.695","998.527","1001.342","1000.315","1005.152","997.024"
"998.974","999.839","1000.315","995.073","1002.911","998.582","996.044","999.316","998.302","1003.909","999.536","997.765"
"1001.119","1002.658","1000.501","998.197","995.361","1001.564","1002.916","999.245","998.625","999.621","1000.742","1001.454"
"999.508","1003.08","1001.117","998.49","1002.948","999.609","1002.765","1001.989","1001.591","996.672","998.895","1002.512"
"990.258","1001.639","1004.008","998.693","1002.911","1002.717","1002.588","996.403","1006.245","999.835","994.465","997.272"
"1000.494","1001.096","998.166","1000.16","999.786","1006.498","996.852","996.064","998.721","1001.792","1004.333","1002.822"
"1005.613","998.785","1007.303","999.671","1000.111","1000.045","996.456","993.547","998.076","996.116","997.338","1004.479"
"1003.01","993.666","1004.339","1002.865","996.15","1004.261","999.958","1002.024","995.023","997.776","1000.699","1000.368"
"993.554","1003.095","1002.247","1000.335","1000.857","1000.748","993.994","1002.357","996.706","997.696","1000.817","1002.011"
"997.271","1006.78","999.842","1004.492","997.719","994.872","1004.453","1007.123","997.342","1002.214","996.199","1001.883"
"997.871","999.751","994.309","1001.31","1001.886","1007.496","997.248","999.918","999.643","1006.347","1001.23","999.377"
"1000.746","998.242","995.32","1001.362","1000.379","1001.355","999.104","995.497","999.388","1001.373","998.157","1002.257"
"994.464","998.23","1004.57","993.884","1002.816","1000.722","996.4","1001.024","996.585","998.048","999.43","999.192"
"995.54","997.773","998.605","996.89","996.302","993.839","997.582","997.326","1004.296","1003.057","999.082","1001.328"
"1006.775","1002.188","998.511","1003.654","998.135","1001.43","993.673","997.461","999.902","1004.797","1002.103","1000.729"
"997.952","1001.927","995.056","998.187","1002.774","1004.532","999.231","998.861","1001.305","999.586","996.57","1005.337"
"997.721","992.516","996.84","1006.186","1005.726","999.206","996.829","1003.754","994.918","999.565","992.849","1003.087"
"1003.719","998.393","995.359","1003.57","997.331","1000.495","1000.222","1002.838","995.447","1003.662","1001.323","1000.145"
"995.601","999.622","1002.214","997.575","995.097","1001.391","1001.538","998.864","1001.973","998.73","996.241","992.248"
"999.324","999.965","999.738","996.619","996.252","1000.616","1000.371","1004.859","1003.016","1005.632","999.248","997.98"
